chr1	2246197	2246697	7
chr1	2277051	2277551	8
chr1	2284796	2285296	4
chr1	2299763	2300263	4
chr1	2300538	2301038	3
chr1	2313114	2313614	6
chr1	2345384	2346187	18
chr1	2414455	2414955	6
chr1	2437150	2437650	3
chr1	2460454	2460954	9
chr1	2472927	2473427	45
chr1	2475384	2476739	36
chr1	2477316	2478073	30
chr1	2478251	2478751	30
chr1	2479382	2479882	14
chr1	2480106	2480606	27
chr1	2492079	2492579	11
chr1	2509631	2510131	7
chr1	2517121	2517621	33
chr1	2528914	2529414	7
chr1	2542349	2542995	10
chr1	2557102	2557602	8
chr1	2573817	2574317	12
chr1	2574454	2574954	25
chr1	2703143	2703643	2
chr1	3229630	3230130	9
chr1	3236446	3236946	4
chr1	3265657	3266157	4
chr1	3341238	3341738	2
chr1	3369616	3370116	5
chr1	3388283	3388783	3
chr1	3407724	3408224	3
chr1	3418598	3419098	1
chr1	3447784	3448518	5
chr1	3458503	3459003	3
chr1	3529914	3530414	4
chr1	3535391	3535999	11
chr1	3536283	3536783	4
chr1	3542130	3542630	25
chr1	3568535	3569035	8
chr1	3569728	3570228	10
chr1	3585330	3585830	4
chr1	3588305	3588805	10
chr1	3595554	3596054	8
chr1	3604897	3605397	6
chr1	3625775	3626275	4
chr1	3636518	3637153	5
chr1	3640922	3641422	6
chr1	3643783	3644283	6
chr1	3662644	3663144	12
chr1	3664965	3665465	5
chr1	3667253	3667753	19
chr1	3672922	3673422	8
chr1	3676241	3676741	20
chr1	3682978	3683478	8
chr1	3684456	3684956	8
chr1	3691309	3691809	41
chr1	3691918	3692418	35
chr1	3692445	3692945	27
chr1	3709965	3710619	26
chr1	3713799	3714299	9
chr1	3720134	3722412	43
chr1	3724256	3724756	14
chr1	3727781	3728281	11
chr1	3739019	3739519	12
chr1	3785677	3786177	11
chr1	3786387	3786887	14
chr1	3795746	3796246	7
chr1	3817706	3818206	25
chr1	3823707	3824207	11
chr1	3827290	3827790	10
chr1	3838686	3839310	2
chr1	3844232	3844732	1
chr1	4002420	4002920	2
chr1	4035811	4036406	16
chr1	4037151	4037651	12
chr1	4052050	4052550	2
chr1	4067035	4068261	20
chr1	4081607	4082107	2
chr1	4186851	4187351	1
chr1	4288053	4288553	1
chr1	4422635	4423135	1
chr1	4485881	4486381	1
chr1	4645195	4645695	1
chr1	4712586	4713086	2
chr1	4790473	4790973	1
chr1	4838046	4838546	1
chr1	5364638	5365138	1
chr1	5574511	5575011	1
chr1	5611538	5612038	1
chr1	5730371	5730871	1
chr1	5732320	5732961	13
chr1	5805792	5806292	1
chr1	5812326	5812826	2
chr1	5916413	5916913	4
chr1	5945774	5946274	22
chr1	5953037	5953537	9
chr1	5976010	5976510	6
chr1	5977651	5978151	43
chr1	5996724	5997224	3
chr1	6009309	6009921	5
chr1	6021733	6022233	1
chr1	6040429	6040929	10
chr1	6042856	6043823	23
chr1	6053669	6054169	20
chr1	6067338	6067838	15
chr1	6069371	6070202	10
chr1	6094323	6094937	5
chr1	6112433	6112933	9
chr1	6119631	6120131	4
chr1	6134493	6135237	7
chr1	6135781	6136281	9
chr1	6187541	6188207	18
chr1	6201612	6202112	4
chr1	6208603	6209103	9
chr1	6217697	6218197	7
chr1	6243463	6243963	7
chr1	6244410	6244910	5
chr1	6245786	6246286	6
chr1	6260429	6260929	21
chr1	6264117	6264617	9
chr1	6268655	6269155	13
chr1	6269190	6269690	14
chr1	6294599	6295334	26
chr1	6305044	6305748	6
chr1	6306164	6306664	3
chr1	6306688	6307188	6
chr1	6308933	6309433	6
chr1	6318632	6319132	4
chr1	6321703	6322203	3
chr1	6327895	6328395	3
chr1	6330035	6330535	5
chr1	6336427	6336927	7
chr1	6369767	6370267	5
chr1	6373279	6373910	9
chr1	6376987	6377846	13
chr1	6403394	6403894	3
chr1	6408227	6408727	7
chr1	6412171	6412671	4
chr1	6419557	6420232	13
chr1	6431483	6431983	3
chr1	6438107	6438607	7
chr1	6446405	6446905	9
chr1	6452188	6452688	12
chr1	6453224	6454341	36
chr1	6455147	6455846	7
chr1	6461697	6462197	3
chr1	6474314	6474814	9
chr1	6481218	6481718	5
chr1	6483485	6483985	6
chr1	6486294	6486794	14
chr1	6489618	6490333	8
chr1	6498023	6498523	3
chr1	6505111	6505611	3
chr1	6509138	6509638	3
chr1	6520305	6520805	4
chr1	6530726	6531226	4
chr1	6531479	6531979	4
chr1	6532503	6533003	4
chr1	6535498	6535998	7
chr1	6546461	6546961	8
chr1	6551572	6552072	5
chr1	6561341	6561841	3
chr1	6562223	6562723	5
chr1	6569272	6569772	2
chr1	6577479	6577979	13
chr1	6580280	6580780	13
chr1	6583612	6584285	14
chr1	6616912	6617583	13
chr1	6621886	6622386	7
chr1	6640826	6641326	18
chr1	6641857	6642357	24
chr1	6644621	6645121	14
chr1	6645165	6645665	10
chr1	6649936	6650436	8
chr1	6660895	6661505	37
chr1	6669660	6670160	12
chr1	6672542	6673042	26
chr1	6674594	6675094	6
chr1	6694610	6695110	5
chr1	6726689	6727189	13
chr1	6732586	6733086	6
chr1	6748031	6748531	4
chr1	6751653	6752153	2
chr1	6764152	6764652	5
chr1	6766808	6767308	4
chr1	6779991	6780491	3
chr1	6787457	6787957	6
chr1	6795030	6795530	3
chr1	6803595	6804278	7
chr1	6817741	6818530	3
chr1	6818868	6819368	3
chr1	6848935	6849435	3
chr1	6853241	6853741	3
chr1	6854146	6854646	3
chr1	6858730	6859230	3
chr1	6859666	6860166	3
chr1	6860632	6861682	7
chr1	6861909	6862409	3
chr1	6877485	6877985	3
chr1	6908719	6909219	2
chr1	6919997	6920497	1
chr1	6928261	6929240	3
chr1	6971236	6971736	7
chr1	6972032	6972916	10
chr1	7022341	7023691	6
chr1	7072416	7072916	2
chr1	7130294	7130794	1
chr1	7163892	7164392	2
chr1	7177495	7177995	1
chr1	7267908	7268408	3
chr1	7278234	7278734	1
chr1	7296070	7296570	2
chr1	7727514	7728014	2
chr1	7729481	7729981	2
chr1	7764471	7764971	2
chr1	7767801	7768301	2
chr1	7788537	7789037	1
chr1	7812414	7813311	3
chr1	7821118	7821618	3
chr1	7829879	7830474	15
chr1	7858458	7858958	2
chr1	7868287	7868787	2
chr1	7870399	7870899	2
chr1	7886433	7886933	2
chr1	7887038	7888424	26
chr1	7889489	7889989	2
chr1	7891373	7891873	3
chr1	7909400	7910186	3
chr1	7916400	7916900	1
chr1	7919402	7919902	2
chr1	7928076	7928576	3
chr1	7945547	7946047	2
chr1	7959835	7960335	3
chr1	7962762	7963262	5
chr1	7973035	7973789	4
chr1	7980556	7981056	1
chr1	7986621	7987121	4
chr1	7990949	7991875	3
chr1	8000717	8001217	9
chr1	8001353	8001853	6
chr1	8011342	8012180	9
chr1	8013667	8014777	39
chr1	8020222	8020722	5
chr1	8035274	8035774	3
chr1	8042290	8042790	5
chr1	8048911	8049411	3
chr1	8062536	8063036	6
chr1	8064776	8065674	29
chr1	8066433	8066933	3
chr1	8074986	8075486	4
chr1	8085259	8085759	2
chr1	8100590	8101090	4
chr1	8107054	8107554	1
chr1	8115995	8116495	1
chr1	8122009	8122509	1
chr1	8129882	8130382	1
chr1	8137046	8138620	13
chr1	8151771	8152271	1
chr1	8154502	8155002	1
chr1	8157439	8157939	1
chr1	8164470	8165122	5
chr1	8166905	8167607	3
chr1	8167859	8168359	1
chr1	8181164	8181802	11
chr1	8182153	8183193	41
chr1	8187235	8187735	1
chr1	8214695	8215195	1
chr1	8225596	8226096	1
chr1	8227225	8227725	2
chr1	8227794	8228294	1
chr1	8229741	8230241	1
chr1	8242411	8242911	2
chr1	8254552	8255052	2
chr1	8257508	8258304	29
chr1	8262083	8263026	2
chr1	8271784	8272443	12
chr1	8275954	8276454	1
chr1	8278579	8279079	1
chr1	8284843	8285494	1
chr1	8289424	8290041	1
chr1	8292294	8292794	2
chr1	8298044	8298544	1
chr1	8309813	8310456	1
chr1	8374271	8374771	1
chr1	8408980	8409480	1
chr1	8411669	8412169	1
chr1	8427720	8428220	1
chr1	8448974	8449474	8
chr1	8452525	8453025	6
chr1	8456873	8457373	4
chr1	8469067	8470056	16
chr1	8472165	8472665	2
chr1	8482679	8483179	11
chr1	8483619	8484119	1
chr1	8487358	8488035	10
chr1	8498902	8499402	9
chr1	8499457	8499957	2
chr1	8517831	8518331	1
chr1	8523095	8523595	1
chr1	8523742	8524242	3
chr1	8525202	8525702	1
chr1	8555910	8556410	1
chr1	8576878	8577378	1
chr1	8578050	8578706	15
chr1	8580444	8581201	12
chr1	8585279	8585779	10
chr1	8585844	8586344	31
chr1	8602137	8602637	24
chr1	8620709	8621532	3
chr1	8623341	8623841	3
chr1	8631587	8632590	5
chr1	8650973	8651473	1
chr1	8652004	8652504	1
chr1	8686391	8686891	2
chr1	8712594	8713094	3
chr1	8720391	8720891	1
chr1	8721304	8722118	2
chr1	8724786	8725386	3
chr1	8725839	8726339	2
chr1	8728195	8728695	1
chr1	8739256	8739756	1
chr1	8753124	8753624	1
chr1	8760903	8761912	10
chr1	8762266	8762766	2
chr1	8763198	8763916	10
chr1	8772265	8773142	4
chr1	8781756	8782256	14
chr1	8799315	8799815	1
chr1	8806428	8806928	1
chr1	8808258	8808758	1
chr1	8812443	8812943	1
chr1	8821893	8822393	1
chr1	8822997	8823497	2
chr1	8823962	8824876	9
chr1	8833884	8834384	2
chr1	8836905	8837544	1
chr1	8842204	8842704	4
chr1	8844022	8844522	2
chr1	8849262	8849762	39
chr1	8850481	8850981	5
chr1	8851000	8851500	22
chr1	8852207	8853052	20
chr1	8856815	8857315	8
chr1	8873071	8873571	1
chr1	8874036	8874536	2
chr1	8874856	8875356	5
chr1	8875824	8876324	11
chr1	8881044	8881544	2
chr1	8882589	8883321	9
chr1	8887805	8888305	1
chr1	8896073	8896573	1
chr1	8904485	8904985	4
chr1	8905510	8906010	3
chr1	8918122	8918622	13
chr1	8919408	8919908	6
chr1	8922457	8922957	4
chr1	8928958	8929458	5
chr1	8933557	8934057	33
chr1	8940066	8940566	18
chr1	8949306	8949806	1
chr1	8959909	8960409	11
chr1	8963493	8963993	2
chr1	8969638	8970138	1
chr1	8971659	8972159	1
chr1	9022745	9023394	1
chr1	9134978	9135578	1
chr1	9170745	9171245	2
chr1	9223597	9224434	10
chr1	9256443	9256943	2
chr1	9294148	9295585	27
chr1	9335491	9335991	3
chr1	9351808	9352308	1
chr1	9360124	9360624	11
chr1	9371442	9372078	1
chr1	9400904	9401404	1
chr1	9442883	9443383	1
chr1	9444715	9445215	1
chr1	9448839	9449339	2
chr1	9451667	9452167	1
chr1	9470788	9471288	8
chr1	9473055	9473555	1
chr1	9499363	9499863	3
chr1	9504463	9504963	3
chr1	9533034	9533534	3
chr1	9551057	9551557	3
chr1	9555223	9555723	3
chr1	9573013	9573513	3
chr1	9582398	9583085	3
chr1	9589210	9589710	5
chr1	9598038	9598538	7
chr1	9600709	9601209	17
chr1	9601381	9601881	7
chr1	9602401	9602901	9
chr1	9621436	9621936	10
chr1	9634612	9635112	2
chr1	9653404	9653904	10
chr1	9675591	9676091	4
chr1	9680901	9681401	4
chr1	9686951	9687451	7
chr1	9689668	9690168	7
chr1	9699183	9699683	4
chr1	9715397	9715897	4
chr1	9717080	9718562	34
chr1	9722168	9722668	5
chr1	9736841	9737341	6
chr1	9748339	9748839	5
chr1	9748979	9749683	15
chr1	9750051	9750551	4
chr1	9763120	9763620	7
chr1	9774155	9774655	11
chr1	9777285	9778083	44
chr1	9779070	9779570	30
chr1	9785017	9785517	2
chr1	9813039	9813539	12
chr1	9819521	9820021	9
chr1	9823961	9824461	2
chr1	9826615	9827115	5
chr1	9830264	9830764	2
chr1	9834708	9835208	16
chr1	9853528	9854028	1
chr1	9865171	9865671	1
chr1	9883029	9883529	7
chr1	9885626	9886126	10
chr1	9887675	9888175	10
chr1	9906593	9907093	5
chr1	9910096	9910596	2
chr1	9927468	9927968	9
chr1	9934870	9935370	15
chr1	9946049	9946549	13
chr1	9953203	9953703	12
chr1	9961565	9962065	5
chr1	9964625	9965125	6
chr1	9969168	9969668	14
chr1	9982277	9982777	5
chr1	9989173	9990436	36
chr1	10010315	10010815	16
chr1	10010961	10011461	13
chr1	10050495	10050995	1
chr1	10061397	10061897	1
chr1	10071364	10071864	3
chr1	10075711	10076211	8
chr1	10094419	10094919	20
chr1	10105495	10106458	25
chr1	10108480	10108980	8
chr1	10115728	10116228	4
chr1	10124458	10124958	5
chr1	10125192	10125808	19
chr1	10127005	10127505	17
chr1	10134368	10134868	17
chr1	10144025	10144525	2
chr1	10145288	10145788	1
chr1	10182539	10183039	2
chr1	10212934	10213434	8
chr1	10249793	10250293	3
chr1	10271592	10272444	20
chr1	10343221	10343864	1
chr1	10364421	10364921	2
chr1	10379898	10380825	14
chr1	10399794	10400294	19
chr1	10437386	10437886	8
chr1	10438469	10438969	14
chr1	10447543	10448594	25
chr1	10460543	10461043	21
chr1	10463487	10463987	12
chr1	10475016	10475895	55
chr1	10480582	10481082	7
chr1	10488042	10488542	13
chr1	10491087	10491587	15
chr1	10519117	10519617	22
chr1	10539348	10539848	4
chr1	10554627	10555538	15
chr1	10567456	10567956	7
chr1	10570865	10572091	36
chr1	10574425	10574925	6
chr1	10588324	10588824	1
chr1	10594511	10595011	1
chr1	10599376	10599876	5
chr1	10609952	10610452	1
chr1	10616342	10616842	26
chr1	10619659	10620159	1
chr1	10643685	10644185	3
chr1	10704486	10704986	1
chr1	10706343	10706843	1
chr1	10727027	10727527	1
chr1	10739562	10740062	1
chr1	10740537	10741037	1
chr1	10743926	10744426	1
chr1	10750525	10751025	1
chr1	10751631	10752131	1
chr1	10753532	10754032	1
chr1	10754604	10755104	1
chr1	10777299	10777799	1
chr1	10791082	10791582	1
chr1	10895896	10896396	5
chr1	10933176	10933676	1
chr1	10940109	10940609	1
chr1	10969882	10970382	1
chr1	10999743	11000243	1
chr1	11004079	11004579	1
chr1	11021000	11021500	2
chr1	11049852	11050542	2
chr1	11097416	11098095	11
chr1	11105396	11106137	3
chr1	11111852	11112352	7
chr1	11112906	11113406	5
chr1	11121878	11122378	6
chr1	11158519	11159019	10
chr1	11166878	11167378	4
chr1	11194399	11194899	5
chr1	11238250	11238750	5
chr1	11239573	11240073	3
chr1	11287677	11288177	9
chr1	11301675	11302175	3
chr1	11339638	11340138	2
chr1	11374798	11375298	1
chr1	11378975	11379475	1
chr1	11399911	11400411	1
chr1	11444176	11444676	3
chr1	11454839	11455339	3
chr1	11467617	11468117	1
chr1	11475175	11475675	1
chr1	11533645	11534145	3
chr1	11610659	11611159	1
chr1	11675136	11675636	5
chr1	11705657	11706157	9
chr1	11708731	11709231	14
chr1	11709705	11710915	16
chr1	11730696	11731889	37
chr1	11740978	11741829	44
chr1	11750300	11750800	11
chr1	11753108	11753608	8
chr1	11757123	11757623	23
chr1	11760536	11761036	10
chr1	11767131	11768574	26
chr1	11768594	11769094	11
chr1	11771079	11771579	5
chr1	11779615	11780270	10
chr1	11788117	11788617	3
chr1	11789523	11790023	18
chr1	11797114	11797785	31
chr1	11798417	11798917	14
chr1	11800796	11801296	25
chr1	11801861	11802361	9
chr1	11806091	11806591	8
chr1	11809091	11809591	14
chr1	11812514	11813158	19
chr1	11813792	11814292	9
chr1	11828625	11829125	5
chr1	11832439	11832939	1
chr1	11837771	11838271	2
chr1	11845147	11846022	26
chr1	11846051	11846551	30
chr1	11847020	11848050	26
chr1	11850852	11851352	29
chr1	11852473	11853111	27
chr1	11856183	11856923	50
chr1	11857734	11858234	54
chr1	11858347	11858961	56
chr1	11863464	11863964	33
chr1	11864789	11865289	37
chr1	11892179	11892679	7
chr1	11898723	11899223	11
chr1	11901054	11901554	13
chr1	11902181	11903017	41
chr1	11911192	11911692	1
chr1	11941066	11941566	25
chr1	11942001	11942501	21
chr1	11942619	11943611	33
chr1	11953823	11954417	6
chr1	11967662	11969318	61
chr1	11969522	11970313	42
chr1	11987797	11988297	3
chr1	11989849	11990881	28
chr1	12009098	12009598	8
chr1	12015138	12015761	10
chr1	12027113	12027613	6
chr1	12033193	12033693	4
chr1	12043447	12043947	32
chr1	12049142	12049642	4
chr1	12057453	12057953	4
chr1	12061538	12062038	13
chr1	12065555	12066055	30
chr1	12073472	12073972	8
chr1	12074202	12075470	35
chr1	12076309	12076809	5
chr1	12080015	12080674	16
chr1	12091234	12091734	3
chr1	12094495	12094995	8
chr1	12098288	12099129	29
chr1	12100552	12101052	16
chr1	12104274	12104774	2
chr1	12111995	12112495	24
chr1	12117460	12117960	3
chr1	12118079	12118579	2
chr1	12125838	12126338	1
chr1	12127876	12128376	9
chr1	12135238	12136178	40
chr1	12136368	12136868	9
chr1	12139596	12140096	5
chr1	12141726	12142364	19
chr1	12145613	12146113	6
chr1	12155988	12156488	9
chr1	12178592	12179092	2
chr1	12184792	12186148	10
chr1	12203584	12204084	6
chr1	12208365	12208865	2
chr1	12213072	12213836	3
chr1	12221808	12222308	16
chr1	12227794	12228570	29
chr1	12232173	12232673	3
chr1	12233116	12234193	11
chr1	12235045	12235545	29
chr1	12244292	12244792	1
chr1	12254760	12255260	2
chr1	12263636	12264136	4
chr1	12268824	12269495	6
chr1	12278165	12279145	52
chr1	12288180	12288680	2
chr1	12295608	12296202	2
chr1	12304069	12304569	2
chr1	12326113	12326613	2
chr1	12336230	12336730	1
chr1	12466327	12466945	4
chr1	12467204	12468415	21
chr1	12468599	12469099	8
chr1	12469621	12470121	2
chr1	12488378	12488878	1
chr1	12493358	12494659	37
chr1	12496223	12496723	4
chr1	12497002	12497502	25
chr1	12498442	12498942	3
chr1	12500274	12500774	1
chr1	12501468	12501968	9
chr1	12508790	12509734	61
chr1	12513985	12515263	20
chr1	12520881	12521381	20
chr1	12523972	12524472	8
chr1	12524591	12525091	5
chr1	12526714	12527214	6
chr1	12528286	12528786	6
chr1	12529470	12529970	2
chr1	12532095	12532595	2
chr1	12532728	12533695	29
chr1	12538087	12538711	50
chr1	12540737	12541237	4
chr1	12542006	12542506	4
chr1	12553420	12553920	1
chr1	12555640	12556140	16
chr1	12556186	12556982	34
chr1	12570260	12571290	29
chr1	12572101	12572601	1
chr1	12573755	12574255	1
chr1	12588307	12589041	31
chr1	12589303	12589803	37
chr1	12593506	12594006	2
chr1	12597267	12597767	4
chr1	12599678	12600178	2
chr1	12601066	12601948	15
chr1	12609059	12609559	3
chr1	12609611	12610229	24
chr1	12613923	12614423	2
chr1	12616475	12616975	2
chr1	12625995	12626495	1
chr1	12626748	12627248	1
chr1	12627849	12628349	1
chr1	12633787	12634287	1
chr1	12657263	12657763	1
chr1	12661187	12661687	2
chr1	12661875	12662375	4
chr1	12664287	12664787	22
chr1	12667158	12667658	1
chr1	12669579	12670079	1
chr1	12670641	12671141	1
chr1	12677783	12678651	28
chr1	12678877	12679377	12
chr1	12679764	12680264	4
chr1	12697754	12698254	1
chr1	12709997	12710497	2
chr1	12717445	12717945	16
chr1	12718748	12719428	4
chr1	12870639	12871489	5
chr1	13992168	13992668	1
chr1	14027014	14027514	1
chr1	14055220	14055720	1
chr1	14061709	14062209	1
chr1	14075230	14076102	7
chr1	14077845	14078345	1
chr1	14084155	14084655	1
chr1	14097401	14097901	1
chr1	14135073	14135573	2
chr1	14135982	14136716	2
chr1	14195597	14196097	1
chr1	14256550	14257050	2
chr1	14562540	14563040	1
chr1	14646870	14647984	2
chr1	14660780	14661280	4
chr1	14661290	14661790	4
chr1	14672388	14673162	5
chr1	14741803	14742303	2
chr1	14744554	14745547	6
chr1	14746218	14746718	3
chr1	14748554	14749054	14
chr1	14761702	14762615	34
chr1	14763420	14763920	36
chr1	14769398	14770415	10
chr1	14777635	14778135	1
chr1	14782223	14782867	2
chr1	14789562	14790062	1
chr1	14806215	14806715	3
chr1	14825153	14825653	1
chr1	14864780	14865280	1
chr1	14866413	14866913	2
chr1	14893503	14894003	1
chr1	14895042	14895542	1
chr1	14912249	14912749	1
chr1	14917227	14917727	2
chr1	14919160	14919800	2
chr1	14920493	14921257	3
chr1	14926662	14927326	1
chr1	14932962	14933462	1
chr1	14944010	14944510	1
chr1	14953676	14954176	1
chr1	14987201	14987701	1
chr1	15005606	15006596	1
chr1	15009338	15009838	1
chr1	15058332	15058832	1
chr1	15063746	15064512	1
chr1	15100680	15101180	1
chr1	15103755	15104698	38
chr1	15105400	15106057	11
chr1	15106745	15107245	8
chr1	15109147	15110147	26
chr1	15110484	15110984	20
chr1	15111110	15112112	17
chr1	15115901	15116646	2
chr1	15143679	15144179	2
chr1	15152607	15153107	3
chr1	15155160	15155892	1
chr1	15158522	15159022	1
chr1	15166803	15167303	3
chr1	15181429	15182022	1
chr1	15207486	15207986	2
chr1	15208278	15209231	8
chr1	15211043	15211543	1
chr1	15223496	15224475	2
chr1	15241786	15242286	1
chr1	15251476	15251976	2
chr1	15254278	15254778	1
chr1	15254877	15255377	3
chr1	15255878	15256378	8
chr1	15260075	15260698	4
chr1	15266443	15266943	3
chr1	15273110	15273874	1
chr1	15296566	15297066	3
chr1	15322570	15323666	12
chr1	15347484	15347984	1
chr1	15353930	15354430	2
chr1	15372960	15373460	1
chr1	15416220	15416720	1
chr1	15426790	15427290	3
chr1	15454942	15455442	2
chr1	15457045	15457545	1
chr1	15466529	15467029	1
chr1	15477698	15478339	2
chr1	15479954	15480454	3
chr1	15480480	15480980	2
chr1	15483533	15484033	1
chr1	15503049	15503549	1
chr1	15504096	15504596	4
chr1	15505258	15505758	1
chr1	15523246	15523746	1
chr1	15524504	15525004	4
chr1	15528076	15528576	1
chr1	15544253	15545439	11
chr1	15550642	15551142	5
chr1	15562443	15563212	5
chr1	15585446	15585946	2
chr1	15587041	15587541	7
chr1	15587651	15588336	4
chr1	15598966	15599466	1
chr1	15605952	15606452	1
chr1	15616853	15617353	5
chr1	15623417	15623917	1
chr1	15631150	15631650	1
chr1	15649419	15649919	11
chr1	15649952	15651399	7
chr1	15653178	15653678	2
chr1	15655198	15656035	5
chr1	15666686	15667313	9
chr1	15672317	15673406	15
chr1	15674198	15674698	2
chr1	15678918	15679418	3
chr1	15685207	15685707	3
chr1	15698286	15699139	2
chr1	15712717	15713217	1
chr1	15726090	15726590	1
chr1	15727173	15727673	1
chr1	15742361	15743092	8
chr1	15743454	15744396	7
chr1	15750564	15751064	8
chr1	15753181	15753681	2
chr1	15757595	15758095	5
chr1	15759236	15759736	5
chr1	15766882	15767382	1
chr1	15770877	15771377	7
chr1	15776090	15776590	2
chr1	15786328	15786828	1
chr1	15827834	15828334	2
chr1	15841454	15842117	13
chr1	15858164	15858664	2
chr1	15867275	15867775	7
chr1	15869993	15870622	35
chr1	15883487	15883987	4
chr1	15905630	15906130	1
chr1	15923282	15923782	2
chr1	15929888	15930388	8
chr1	15945274	15945774	4
chr1	15946479	15947188	18
chr1	15954058	15955005	31
chr1	15970598	15971098	2
chr1	15996064	15996756	2
chr1	16001227	16001727	6
chr1	16003341	16003841	5
chr1	16008166	16008666	5
chr1	16009201	16009701	2
chr1	16018552	16019234	18
chr1	16029537	16030508	5
chr1	16067627	16068288	6
chr1	16088059	16088635	2
chr1	16092234	16092734	1
chr1	16107115	16107615	1
chr1	16115048	16115548	6
chr1	16118441	16118941	5
chr1	16121474	16122081	25
chr1	16126392	16127399	16
chr1	16141941	16142689	5
chr1	16158374	16158874	27
chr1	16159543	16160238	27
chr1	16160664	16161795	37
chr1	16162201	16163029	45
chr1	16170100	16170600	2
chr1	16175706	16176206	27
chr1	16176313	16177291	29
chr1	16177709	16178209	5
chr1	16183076	16183576	3
chr1	16184761	16185261	2
chr1	16186556	16187056	2
chr1	16196842	16197342	2
chr1	16202850	16203350	3
chr1	16207071	16207571	2
chr1	16209593	16210093	4
chr1	16212153	16213159	33
chr1	16219611	16220295	26
chr1	16224248	16224748	15
chr1	16242577	16243077	3
chr1	16247876	16248376	1
chr1	16275519	16276517	32
chr1	16277705	16279122	33
chr1	16279247	16279747	32
chr1	16282605	16283105	4
chr1	16283881	16284381	4
chr1	16285259	16285759	1
chr1	16285906	16286406	1
chr1	16301320	16301820	8
